Index	Chemical_Name	ChEMBL_ID	Pubchem_ID	Uniprot_ID	Protein_Name	Gene_Name	Gene_ID	Confidence_Score	Source_database
50	Ibuprofen	CHEMBL521	3672	P35354	Prostaglandin G/H synthase 2	PTGS2	5743	1	DrugBank
50	Ibuprofen	CHEMBL521	3672	P37231	Peroxisome proliferator-activated receptor gamma	PPARG	5468	1	DrugBank
50	Ibuprofen	CHEMBL521	3672	P46059	Solute carrier family 15 member 1	SLC15A1	6564	1	DrugBank
50	Ibuprofen	CHEMBL521	3672	Q07869	Peroxisome proliferator-activated receptor alpha	PPARA	5465	1	DrugBank
50	Ibuprofen	CHEMBL521	3672	P02768	Serum albumin	ALB	213	0.818	STITCH
50	Ibuprofen	CHEMBL521	3672	P15090	"Fatty acid-binding protein, adipocyte "	FABP4	2167	0.8	STITCH
50	Ibuprofen	CHEMBL521	3672	P42330	Aldo-keto reductase family 1 member C3 	AKR1C3	8644	0.8	STITCH
50	Ibuprofen	CHEMBL521	3672	P52895	Aldo-keto reductase family 1 member C2 	AKR1C2	1646	0.8	STITCH
50	Ibuprofen	CHEMBL521	3672	Q08AH3	"Acyl-coenzyme A synthetase ACSM2A, mitochondrial "	ACSM2A	123876	0.8	STITCH
50	Ibuprofen	CHEMBL521	3672	P02787	Serotransferrin 	TF	7018	0.741	STITCH
50	Ibuprofen	CHEMBL521	3672	P02788	Lactotransferrin 	LTF	4057	0.741	STITCH
50	Ibuprofen	CHEMBL521	3672	P08582	Melanotransferrin 	MELTF	4241	0.695	STITCH
50	Ibuprofen	CHEMBL521	3672	P10145	Interleukin-8 	CXCL8	3576	0.545	STITCH
51	Razoxane	CHEMBL444186	30623	Q02880	DNA topoisomerase 2-beta 	TOP2B	7155	0.865	STITCH
51	Razoxane	CHEMBL444186	30623	P11388	DNA topoisomerase 2-alpha 	TOP2A	7153	0.865	STITCH
52	Somatostatin	CHEMBL1823872	16129681	P30872	Somatostatin receptor type 1	SSTR1	6751	1	DrugBank
52	Somatostatin	CHEMBL1823872	16129681	P30874	Somatostatin receptor type 2	SSTR2	6752	1	DrugBank
52	Somatostatin	CHEMBL1823872	16129681	P31391	Somatostatin receptor type 4	SSTR4	6754	1	DrugBank
52	Somatostatin	CHEMBL1823872	16129681	P32745	Somatostatin receptor type 3	SSTR3	6753	1	DrugBank
52	Somatostatin	CHEMBL1823872	16129681	P35346	Somatostatin receptor type 5	SSTR5	6755	1	DrugBank
52	Somatostatin	CHEMBL1823872	16129681	P49683	Prolactin-releasing peptide receptor 	PRLHR	2834	0.779	STITCH
52	Somatostatin	CHEMBL1823872	16129681	P35372	Mu-type opioid receptor 	OPRM1	4988	0.677	STITCH
52	Somatostatin	CHEMBL1823872	16129681	P49146	Neuropeptide Y receptor type 2 	NPY2R	4887	0.643	STITCH
52	Somatostatin	CHEMBL1823872	16129681	P41143	Delta-type opioid receptor 	OPRD1	4985	0.583	STITCH
53	Leflunomide	CHEMBL960	3899	Q14289	Protein-tyrosine kinase 2-beta	PTK2B	2185	1	DrugBank
53	Leflunomide	CHEMBL960	3899	Q02127	"Dihydroorotate dehydrogenase (quinone), mitochondrial"	DHODH	1723	1	DrugBank
53	Leflunomide	CHEMBL960	3899	P35869	Aryl hydrocarbon receptor	AHR	196	1	DrugBank
53	Leflunomide	CHEMBL960	3899	Q12882	Dihydropyrimidine dehydrogenase [NADP	DPYD	1806	0.486	STITCH
54	NU-7026 (LY-293646)	CHEMBL104468	9860529	P78527	DNA-dependent protein kinase catalytic subunit 	PRKDC	5591	0.454	STITCH
55	Aspirin	CHEMBL25	2244	O14920	Inhibitor of nuclear factor kappa-B kinase subunit beta	IKBKB	3551	1	DrugBank
55	Aspirin	CHEMBL25	2244	O43741	5'-AMP-activated protein kinase subunit beta-2	PRKAB2	5565	1	DrugBank
55	Aspirin	CHEMBL25	2244	P04637	Cellular tumor antigen p53	TP53	7157	1	DrugBank
55	Aspirin	CHEMBL25	2244	P11021	78 kDa glucose-regulated protein	HSPA5	3309	1	DrugBank
55	Aspirin	CHEMBL25	2244	P19838	Nuclear factor NF-kappa-B p105 subunit	NFKB1	4790	1	DrugBank
55	Aspirin	CHEMBL25	2244	P23219	Prostaglandin G/H synthase 1	PTGS1	5742	1	DrugBank
55	Aspirin	CHEMBL25	2244	P25101	Endothelin-1 receptor	EDNRA	1909	1	DrugBank
55	Aspirin	CHEMBL25	2244	P25963	NF-kappa-B inhibitor alpha	NFKBIA	4792	1	DrugBank
55	Aspirin	CHEMBL25	2244	P35354	Prostaglandin G/H synthase 2	PTGS2	5743	1	DrugBank
55	Aspirin	CHEMBL25	2244	P51812	Ribosomal protein S6 kinase alpha-3	RPS6KA3	6197	1	DrugBank
55	Aspirin	CHEMBL25	2244	P54619	5'-AMP-activated protein kinase subunit gamma-1	PRKAG1	5571	1	DrugBank
55	Aspirin	CHEMBL25	2244	P54646	5'-AMP-activated protein kinase catalytic subunit alpha-2	PRKAA2	5563	1	DrugBank
55	Aspirin	CHEMBL25	2244	Q00653	Nuclear factor NF-kappa-B p100 subunit	NFKB2	4791	1	DrugBank
55	Aspirin	CHEMBL25	2244	Q04828	Aldo-keto reductase family 1 member C1	AKR1C1	1645	1	DrugBank
55	Aspirin	CHEMBL25	2244	Q13131	5'-AMP-activated protein kinase catalytic subunit alpha-1	PRKAA1	5562	1	DrugBank
55	Aspirin	CHEMBL25	2244	Q9UGI9	5'-AMP-activated protein kinase subunit gamma-3	PRKAG3	53632	1	DrugBank
55	Aspirin	CHEMBL25	2244	Q9UGJ0	5'-AMP-activated protein kinase subunit gamma-2	PRKAG2	51422	1	DrugBank
55	Aspirin	CHEMBL25	2244	Q9Y478	5'-AMP-activated protein kinase subunit beta-1	PRKAB1	5564	1	DrugBank
55	Aspirin	CHEMBL25	2244	P22079	Lactoperoxidase 	LPO	4025	0.794	STITCH
55	Aspirin	CHEMBL25	2244	P02787	Serotransferrin 	TF	7018	0.741	STITCH
55	Aspirin	CHEMBL25	2244	P02788	Lactotransferrin 	LTF	4057	0.741	STITCH
55	Aspirin	CHEMBL25	2244	P05164	Myeloperoxidase 	MPO	4353	0.705	STITCH
55	Aspirin	CHEMBL25	2244	P11678	Eosinophil peroxidase 	EPX	8288	0.705	STITCH
55	Aspirin	CHEMBL25	2244	P08582	Melanotransferrin 	MELTF	4241	0.695	STITCH
55	Aspirin	CHEMBL25	2244	P07202	Thyroid peroxidase 	TPO	7173	0.675	STITCH
55	Aspirin	CHEMBL25	2244	Q92626	Peroxidasin homolog 	PXDN	7837	0.646	STITCH
55	Aspirin	CHEMBL25	2244	A1KZ92	Peroxidasin-like protein 	PXDNL	137902	0.646	STITCH
56	Tolazoline	CHEMBL770	5504	P18825	Alpha-2C adrenergic receptor	ADRA2C	152	1	DrugBank
56	Tolazoline	CHEMBL770	5504	P35348	Alpha-1A adrenergic receptor	ADRA1A	148	1	DrugBank
56	Tolazoline	CHEMBL770	5504	P35367	Histamine H1 receptor	HRH1	3269	1	DrugBank
56	Tolazoline	CHEMBL770	5504	P25021	Histamine H2 receptor	HRH2	3274	1	DrugBank
56	Tolazoline	CHEMBL770	5504	P18089	Alpha-2B adrenergic receptor	ADRA2B	151	1	DrugBank
56	Tolazoline	CHEMBL770	5504	P08913	Alpha-2A adrenergic receptor	ADRA2A	150	1	DrugBank
57	Clobenpropit	CHEMBL14690	2790	Q9Y5N1	Histamine H3 receptor 	HRH3	11255	0.981	STITCH
57	Clobenpropit	CHEMBL14690	2790	Q9H3N8	Histamine H4 receptor 	HRH4	59340	0.923	STITCH
57	Clobenpropit	CHEMBL14690	2790	P18825	Alpha-2C adrenergic receptor 	ADRA2C	152	0.645	STITCH
57	Clobenpropit	CHEMBL14690	2790	P08913	Alpha-2A adrenergic receptor 	ADRA2A	150	0.643	STITCH
58	Ponalrestat	CHEMBL7679	5278	P15121	Aldose reductase 	AKR1B1	231	0.825	STITCH
58	Ponalrestat	CHEMBL7679	5278	O60218	Aldo-keto reductase family 1 member B10 	AKR1B10	57016	0.542	STITCH
58	Ponalrestat	CHEMBL7679	5278	Q96JD6	"1,5-anhydro-D-fructose reductase "	AKR1E2	83592	0.542	STITCH
58	Ponalrestat	CHEMBL7679	5278	P14550	Alcohol dehydrogenase [NADP	AKR1A1	10327	0.515	STITCH
58	Ponalrestat	CHEMBL7679	5278	P17516	Aldo-keto reductase family 1 member C4 	AKR1C4	1109	0.455	STITCH
58	Ponalrestat	CHEMBL7679	5278	P42330	Aldo-keto reductase family 1 member C3 	AKR1C3	8644	0.455	STITCH
58	Ponalrestat	CHEMBL7679	5278	P51857	3-oxo-5-beta-steroid 4-dehydrogenase 	AKR1D1	6718	0.455	STITCH
58	Ponalrestat	CHEMBL7679	5278	P52895	Aldo-keto reductase family 1 member C2 	AKR1C2	1646	0.455	STITCH
58	Ponalrestat	CHEMBL7679	5278	Q04828	Aldo-keto reductase family 1 member C1 	AKR1C1	1645	0.455	STITCH
58	Ponalrestat	CHEMBL7679	5278	C9JRZ8	Aldo-keto reductase family 1 member B15 	AKR1B15	441282	0.442	STITCH
58	Ponalrestat	CHEMBL7679	5278	Q5T2L2	Putative aldo-keto reductase family 1 member C8 	AKR1C8P	340811	0.434	STITCH
59	Ipratropium	CHEMBL1621597	657309	P11229	Muscarinic acetylcholine receptor M1	CHRM1	1128	1	DrugBank
59	Ipratropium	CHEMBL1621597	657309	P20309	Muscarinic acetylcholine receptor M3	CHRM3	1131	1	DrugBank
59	Ipratropium	CHEMBL1621597	657309	P08172	Muscarinic acetylcholine receptor M2	CHRM2	1129	1	DrugBank
60	Procyclidine	CHEMBL86715	4919	P11229	Muscarinic acetylcholine receptor M1	CHRM1	1128	1	DrugBank
60	Procyclidine	CHEMBL86715	4919	P20309	Muscarinic acetylcholine receptor M3	CHRM3	1131	1	DrugBank
60	Procyclidine	CHEMBL86715	4919	P08172	Muscarinic acetylcholine receptor M2	CHRM2	1129	1	DrugBank
60	Procyclidine	CHEMBL86715	4919	P08173	Muscarinic acetylcholine receptor M4	CHRM4	1132	1	DrugBank
60	Procyclidine	CHEMBL86715	4919	P08912	Muscarinic acetylcholine receptor M5	CHRM5	1133	0.707	STITCH
60	Procyclidine	CHEMBL86715	4919	P35367	Histamine H1 receptor 	HRH1	3269	0.458	STITCH
61	Hyoscyamine	CHEMBL1331216	154417	P08172	Muscarinic acetylcholine receptor M2	CHRM2	1129	1	DrugBank
61	Hyoscyamine	CHEMBL1331216	154417	P08173	Muscarinic acetylcholine receptor M4	CHRM4	1132	1	DrugBank
61	Hyoscyamine	CHEMBL1331216	154417	P11229	Muscarinic acetylcholine receptor M1	CHRM1	1128	1	DrugBank
61	Hyoscyamine	CHEMBL1331216	154417	P20309	Muscarinic acetylcholine receptor M3	CHRM3	1131	1	DrugBank
61	Hyoscyamine	CHEMBL1331216	154417	P08912	Muscarinic acetylcholine receptor M5	CHRM5	1133	0.976	STITCH
61	Hyoscyamine	CHEMBL1331216	154417	P35367	Histamine H1 receptor 	HRH1	3269	0.527	STITCH
62	Metixene	CHEMBL1201342	4167	P08172	Muscarinic acetylcholine receptor M2	CHRM2	1129	1	DrugBank
62	Metixene	CHEMBL1201342	4167	P08173	Muscarinic acetylcholine receptor M4	CHRM4	1132	1	DrugBank
62	Metixene	CHEMBL1201342	4167	P08912	Muscarinic acetylcholine receptor M5	CHRM5	1133	1	DrugBank
62	Metixene	CHEMBL1201342	4167	P11229	Muscarinic acetylcholine receptor M1	CHRM1	1128	1	DrugBank
62	Metixene	CHEMBL1201342	4167	P20309	Muscarinic acetylcholine receptor M3	CHRM3	1131	1	DrugBank
63	Rescinnamine	CHEMBL1668	5280954	P12821	Angiotensin-converting enzyme	ACE	1636	1	DrugBank
64	Pimozide	CHEMBL1423	16362	P14416	D(2) dopamine receptor	DRD2	1813	1	DrugBank
64	Pimozide	CHEMBL1423	16362	P0DP23	Calmodulin	CALM1	801; 805; 808	1	DrugBank
64	Pimozide	CHEMBL1423	16362	P35462	D(3) dopamine receptor	DRD3	1814	1	DrugBank
64	Pimozide	CHEMBL1423	16362	Q12809	Potassium voltage-gated channel subfamily H member 2	KCNH2	3757	1	DrugBank
64	Pimozide	CHEMBL1423	16362	P34969	5-hydroxytryptamine receptor 7 	HTR7	3363	0.938	STITCH
64	Pimozide	CHEMBL1423	16362	P28223	5-hydroxytryptamine receptor 2A 	HTR2A	3356	0.76	STITCH
64	Pimozide	CHEMBL1423	16362	P50406	5-hydroxytryptamine receptor 6 	HTR6	3362	0.64	STITCH
64	Pimozide	CHEMBL1423	16362	P35348	Alpha-1A adrenergic receptor 	ADRA1A	148	0.639	STITCH
64	Pimozide	CHEMBL1423	16362	P35368	Alpha-1B adrenergic receptor 	ADRA1B	147	0.639	STITCH
64	Pimozide	CHEMBL1423	16362	P08908	5-hydroxytryptamine receptor 1A 	HTR1A	3350	0.639	STITCH
64	Pimozide	CHEMBL1423	16362	P25100	Alpha-1D adrenergic receptor 	ADRA1D	146	0.639	STITCH
64	Pimozide	CHEMBL1423	16362	P28335	5-hydroxytryptamine receptor 2C 	HTR2C	3358	0.595	STITCH
64	Pimozide	CHEMBL1423	16362	P18825	Alpha-2C adrenergic receptor 	ADRA2C	152	0.571	STITCH
64	Pimozide	CHEMBL1423	16362	P35372	Mu-type opioid receptor 	OPRM1	4988	0.558	STITCH
64	Pimozide	CHEMBL1423	16362	P41145	Kappa-type opioid receptor 	OPRK1	4986	0.545	STITCH
64	Pimozide	CHEMBL1423	16362	P35367	Histamine H1 receptor 	HRH1	3269	0.493	STITCH
64	Pimozide	CHEMBL1423	16362	P08913	Alpha-2A adrenergic receptor 	ADRA2A	150	0.478	STITCH
64	Pimozide	CHEMBL1423	16362	P18089	Alpha-2B adrenergic receptor 	ADRA2B	151	0.478	STITCH
64	Pimozide	CHEMBL1423	16362	P08183	Multidrug resistance protein 1 	ABCB1	5243	0.42	STITCH
